"TOA5","NB-T","CR1000","47949","CR1000.Std.32.04","CPU:Reynolds_Noth_Midslope.CR1","65104","Table2"
"TIMESTAMP","RECORD","BattV_Min","O2_Avg(1)","O2_Avg(2)","CO2_1_Avg","CO2_2_Avg","TDR310_1_Temp_Avg","TDR310_1_Ka_Avg","TDR310_1_ECb_Avg","TDR310_1_ECw_Avg","TDR310_2_VWC_Avg","TDR310_2_Temp_Avg","TDR310_2_Ka_Avg","TDR310_2_ECb_Avg","TDR310_2_ECw_Avg","O2_Std(1)","O2_Std(2)","CO2_1_Std","CO2_2_Std","TDR310_1_VWC_Std","TDR310_1_Temp_Std","TDR310_1_Ka_Std","TDR310_1_ECb_Std","TDR310_1_ECw_Std","TDR310_2_VWC_Std","TDR310_2_Temp_Std","TDR310_2_Ka_Std","TDR310_2_ECb_Std","TDR310_2_ECw_Std"
"2021-11-03 04:00:00",112,13.01,41.99,-181.7,"NAN",0,5.116666,10.28667,137.3333,1752.3,0,0,0,0,0,0.003,3.139,"NAN",0,0.07216857,0.03726776,0.03399359,0.7888107,14.1825,0,0,0,0,0
"2021-11-03 05:00:00",113,13,41.99,-182.5,"NAN",0,5.005,10.28667,137.2167,1751.25,0,0,0,0,0,0.022,2.333,"NAN",0,0.08384819,0.04252446,0.04642802,0.8183656,16.09205,0,0,0,0,0
"2021-11-03 06:00:00",114,12.99,42,-179.5,"NAN",0,4.9,10.25333,136.7167,1753.567,0,0,0,0,0,0,0.779,"NAN",0,0.06155331,0,0.04988895,0.9676719,15.95971,0,0,0,0,0
"2021-11-03 07:00:00",115,12.98,42,-179.3,"NAN",0,4.813333,10.24,136.7333,1756.067,0,0,0,0,0,0.022,0.467,"NAN",0,0.07117998,0.03399342,0.04898998,0.7498148,13.56695,0,0,0,0,0
"2021-11-03 08:00:00",116,12.98,42,-181.4,"NAN",0,4.728333,10.23833,136.5333,1753.483,0,0,0,0,0,0,2.066,"NAN",0,0.06879866,0.05193495,0.04862003,0.9213517,15.26487,0,0,0,0,0
"2021-11-03 09:00:00",117,13.02,42,-188.2,"NAN",0,4.599999,10.21833,136.2,1754,0,0,0,0,0,0.001,2.341,"NAN",0,0.0668951,0,0.0386941,1.208305,18.23001,0,0,0,0,0
"2021-11-03 10:00:00",118,13.14,41.98,-199.6,"NAN",0,4.534999,10.21833,135.3333,1742.117,0,0,0,0,0,0.009,17.24,"NAN",0,0.06757677,0.04769691,0.0386941,1.105542,16.23175,0,0,0,0,0
"2021-11-03 11:00:00",119,13.91,41.96,-240.5,"NAN",0,4.515,10.21833,135.9667,1749.633,0,0,0,0,0,0.007,4.079,"NAN",0,0.07262883,0.03570711,0.0386941,1.16857,17.44226,0,0,0,0,0
"2021-11-03 12:00:00",120,13.91,41.95,-215.8,"NAN",0,4.653333,10.21833,136.75,1759.983,0,0,0,0,0,0.001,8.34,"NAN",0,0.06944188,0.07180226,0.04651771,0.9420722,15.60822,0,0,0,0,0
"2021-11-03 13:00:00",121,13.88,41.89,-199,"NAN",0,4.945,10.25,137.75,1766.067,0,0,0,0,0,0.127,2.252,"NAN",0,0.08749553,0.114637,0.05000019,0.698212,15.48426,0,0,0,0,0
"2021-11-03 14:00:00",122,13.88,41.49,-192.7,"NAN",0,5.376666,10.29167,139.5333,1779.333,0,0,0,0,0,0.17,2.797,"NAN",0,0.06749474,0.1358512,0.03312441,1.359739,17.46011,0,0,0,0,0
"2021-11-03 15:00:00",123,13.88,41.43,-214.5,"NAN",0,5.806666,10.30333,140.6667,1786.3,0,0,0,0,0,0.138,4.47,"NAN",0,0.0486199,0.1152775,0.02560374,1.19257,15.50946,0,0,0,0,0
"2021-11-03 16:00:00",124,13.88,41.28,-215.5,"NAN",0,6.126666,10.32167,141.8,1796.483,0,0,0,0,0,0.042,5.219,"NAN",0,0.05099036,0.08919391,0.04119712,1.137248,15.3074,0,0,0,0,0
"2021-11-03 17:00:00",125,13.83,41.28,-199.5,"NAN",0,6.35,10.34333,142.4,1800.167,0,0,0,0,0,0.005,4.919,"NAN",0,0.06950247,0.04999995,0.04955328,1.2,17.86633,0,0,0,0,0
"2021-11-03 18:00:00",126,13.4,41.29,-182.6,"NAN",0,6.475,10.35167,142.5667,1799.717,0,0,0,0,0,0.005,3.776,"NAN",0,0.07226522,0.04330122,0.04997192,1.269733,19.86713,0,0,0,0,0
"2021-11-03 19:00:00",127,13.24,41.3,-189.5,"NAN",0,6.47,10.34,142.0333,1797.6,0,0,0,0,0,0.002,9.2,"NAN",0,0.06497888,0.04582571,0.04898951,1.182746,17.1777,0,0,0,0,0
"2021-11-03 20:00:00",128,13.17,41.31,-272.5,"NAN",0,6.366667,10.31667,141.5333,1794.267,0,0,0,0,0,0.001,40.88,"NAN",0,0.05799926,0.04714041,0.03726758,1.056199,17.17738,0,0,0,0,0
"2021-11-03 21:00:00",129,13.13,41.3,-431.4,"NAN",0,6.245,10.31833,140.6667,1785.283,0,0,0,0,0,0.001,39.54,"NAN",0,0.0682318,0.04974956,0.04278479,1.135292,16.28403,0,0,0,0,0
"2021-11-03 22:00:00",130,13.11,41.3,-515.9,"NAN",0,6.101666,10.31333,140.0667,1780.233,0,0,0,0,0,0.001,15.35,"NAN",0,0.0667502,0.02881933,0.03399327,0.9637888,14.29495,0,0,0,0,0
"2021-11-03 23:00:00",131,13.1,41.31,-552.1,"NAN",0,5.988333,10.305,139.9,1781.533,0,0,0,0,0,0.001,5.239,"NAN",0,0.07851049,0.03210224,0.04252441,0.9949874,18.12868,0,0,0,0,0
"2021-11-04 00:00:00",132,13.08,41.31,-560.2,"NAN",0,5.868333,10.29167,139.4,1780.167,0,0,0,0,0,0.003,1.99,"NAN",0,0.07488865,0.04651757,0.04579546,1.098484,16.72141,0,0,0,0,0
"2021-11-04 01:00:00",133,13.06,41.31,-566.1,"NAN",0,5.773333,10.28333,138.7667,1773.683,0,0,0,0,0,0,2.886,"NAN",0,0.0874958,0.04422183,0.05527711,1.070306,18.54498,0,0,0,0,0
"2021-11-04 02:00:00",134,13.04,41.31,-568.9,"NAN",0,5.656666,10.27667,138.5667,1773.567,0,0,0,0,0,0.003,7.378,"NAN",0,0.06538305,0.04955351,0.04229542,0.9012337,16.81008,0,0,0,0,0
"2021-11-04 03:00:00",135,13.03,41.3,-579.1,"NAN",0,5.556666,10.26,138.1,1770.067,0,0,0,0,0,0.001,8.35,"NAN",0,0.07453509,0.04955351,0.05228145,0.6244999,13.92224,0,0,0,0,0
"2021-11-04 04:00:00",136,13.02,41.3,-532.3,"NAN",0,5.441667,10.245,138.05,1771.95,0,0,0,0,0,0.002,20.78,"NAN",0,0.08060484,0.04930061,0.05299387,0.8046739,13.91932,0,0,0,0,0
"2021-11-04 05:00:00",137,13.01,41.31,-492.9,"NAN",0,5.4,10.22,137.6833,1774.15,0,0,0,0,0,0.003,5.842,"NAN",0,0.07851012,0,0.04396981,0.7851044,14.60117,0,0,0,0,0
"2021-11-04 06:00:00",138,13,41.31,-487.1,"NAN",0,5.316667,10.225,137.6833,1773.717,0,0,0,0,0,0,4.728,"NAN",0,0.09035388,0.03726776,0.04699304,0.645282,16.32594,0,0,0,0,0
"2021-11-04 07:00:00",139,12.99,41.31,-513.8,"NAN",0,5.248333,10.20833,137.4167,1775.583,0,0,0,0,0,0,9.66,"NAN",0,0.07738777,0.0499724,0.03782274,0.736923,14.74256,0,0,0,0,0
"2021-11-04 08:00:00",140,12.99,41.32,-530,"NAN",0,5.176666,10.19833,137.05,1771.733,0,0,0,0,0,0.002,6.037,"NAN",0,0.0823947,0.04229522,0.04278493,0.6689544,14.34325,0,0,0,0,0
"2021-11-04 09:00:00",141,13.05,41.31,-559.3,"NAN",0,5.099999,10.18667,136.9833,1773.85,0,0,0,0,0,0.006,18.35,"NAN",0,0.09096708,0,0.05312445,0.5320297,11.90213,0,0,0,0,0
"2021-11-04 10:00:00",142,13.52,41.29,-602.3,"NAN",0,5.099999,10.18667,137.0333,1777.783,0,0,0,0,0,0.004,7.164,"NAN",0,0.0709265,0,0.04268732,0.8556998,15.17244,0,0,0,0,0
"2021-11-04 11:00:00",143,14.3,41.28,-535.9,"NAN",0,5.158333,10.18833,137.65,1783.7,0,0,0,0,0,0.003,28.55,"NAN",0,0.0793026,0.04930061,0.04506154,0.7921489,14.42371,0,0,0,0,0
"2021-11-04 12:00:00",144,14.3,41.28,-433.3,"NAN",0,5.309999,10.21667,138.1333,1783.033,0,0,0,0,0,0.005,48.94,"NAN",0,0.1022521,0.06757719,0.05217498,0.8653837,17.47376,0,0,0,0,0
"2021-11-04 13:00:00",145,13.97,41.29,-293.7,"NAN",0,5.523333,10.22667,139.6167,1796.433,0,0,0,0,0,0.001,16.17,"NAN",0,0.09218001,0.07824457,0.05120775,1.096839,19.60303,0,0,0,0,0
"2021-11-04 14:00:00",146,13.96,41.29,-314.7,"NAN",0,5.738333,10.23833,139.9333,1795.133,0,0,0,0,0,0.001,6.871,"NAN",0,0.08239416,0.06080494,0.04862003,1.152774,20.39482,0,0,0,0,0
"2021-11-04 15:00:00",147,13.93,41.29,-284.8,"NAN",0,5.88,10.24,140.3667,1801.55,0,0,0,0,0,0.003,14.26,"NAN",0,0.07187896,0.05416021,0.04898998,1.064059,16.95723,0,0,0,0,0
"2021-11-04 16:00:00",148,13.91,41.28,-248,"NAN",0,6,10.24833,140.4667,1800.7,0,0,0,0,0,0.002,5.924,"NAN",0,0.07488824,0,0.0499724,1.231079,17.51314,0,0,0,0,0
"2021-11-04 17:00:00",149,13.55,41.29,-219.8,"NAN",0,6,10.24,140.1333,1799.767,0,0,0,0,0,0.004,13.11,"NAN",0,0.07369176,0,0.04898998,1.146977,18.11571,0,0,0,0,0
"2021-11-04 18:00:00",150,13.33,41.3,-184,"NAN",0,5.99,10.23833,139.4667,1792.367,0,0,0,0,0,0.003,5.956,"NAN",0,0.06236036,0.02999997,0.04862003,1.087301,16.3503,0,0,0,0,0
"2021-11-04 19:00:00",151,13.2,41.3,-174.5,"NAN",0,5.861666,10.23,139.2,1791.7,0,0,0,0,0,0,0.659,"NAN",0,0.07630305,0.04861979,0.04932898,1.15181,16.8773,0,0,0,0,0
"2021-11-04 20:00:00",152,13.15,41.31,-171.5,"NAN",0,5.75,10.22167,138.4167,1786.2,0,0,0,0,0,0.003,1.257,"NAN",0,0.08124003,0.05000019,0.04506181,0.9181806,14.49805,0,0,0,0,0
"2021-11-04 21:00:00",153,13.12,41.31,-166.3,"NAN",0,5.586667,10.21833,137.7833,1778.683,0,0,0,0,0,0,1.485,"NAN",0,0.08291531,0.05906677,0.04651771,0.6080478,16.10641,0,0,0,0,0
"2021-11-04 22:00:00",154,13.1,41.32,-163,"NAN",0,5.409999,10.18333,137.5667,1784.017,0,0,0,0,0,0.003,1.511,"NAN",0,0.0859587,0.05972152,0.05217475,0.7386173,15.54509,0,0,0,0,0
"2021-11-04 23:00:00",155,13.08,41.32,-169,"NAN",0,5.246666,10.17833,137.1667,1780.933,0,0,0,0,0,0,1.905,"NAN",0,0.07738805,0.04988895,0.04861964,0.6624869,14.85695,0,0,0,0,0
"2021-11-05 00:00:00",156,13.06,41.32,-171.2,"NAN",0,5.096666,10.16167,136.75,1778.95,0,0,0,0,0,0.001,0.866,"NAN",0,0.07702833,0.05153203,0.05193453,0.8291562,14.10251,0,0,0,0,0
"2021-11-05 01:00:00",157,13.04,41.33,-167,"NAN",0,4.921667,10.15667,135.9167,1771,0,0,0,0,0,0,1.816,"NAN",0,0.05799926,0.05505043,0.04955328,1.084615,17.52997,0,0,0,0,0
"2021-11-05 02:00:00",158,13.01,41.33,-164.2,"NAN",0,4.768333,10.15333,135.35,1764.65,0,0,0,0,0,0.001,1.757,"NAN",0,0.04988895,0.0465178,0.04988848,0.9456039,15.53257,0,0,0,0,0
"2021-11-05 03:00:00",159,13,41.33,-161.1,"NAN",0,4.58,10.16167,134.4333,1752.067,0,0,0,0,0,0.001,2.175,"NAN",0,0.05193498,0.0571547,0.05193454,1.159981,18.01468,0,0,0,0,0
"2021-11-05 04:00:00",160,12.99,41.33,-170.5,"NAN",0,4.405,10.15167,133.5667,1743.483,0,0,0,0,0,0.002,4.029,"NAN",0,0.0499724,0.05894908,0.04997193,1.038696,18.04115,0,0,0,0,0
"2021-11-05 05:00:00",161,12.98,41.33,-184.2,"NAN",0,4.26,10.14167,132.9333,1736.75,0,0,0,0,0,0.001,4.704,"NAN",0,0.04930085,0.04898998,0.04930038,0.7272475,14.66245,0,0,0,0,0
"2021-11-05 06:00:00",162,12.97,41.33,-195.1,"NAN",0,4.133333,10.11833,132.5667,1735.75,0,0,0,0,0,0,3.188,"NAN",0,0.0465178,0.05676457,0.04651743,1.10101,18.64996,0,0,0,0,0
"2021-11-05 07:00:00",163,12.96,41.32,-205.4,"NAN",0,4.003333,10.10167,132.4167,1735.95,0,0,0,0,0,0.003,1.532,"NAN",0,0.02881947,0.01795052,0.02881931,1.440968,20.13821,0,0,0,0,0
"2021-11-05 08:00:00",164,12.96,41.32,-205.8,"NAN",0,3.91,10.095,132.0333,1733.25,0,0,0,0,0,0.001,1.811,"NAN",0,0.03840588,0.02999996,0.03840574,1.23783,17.75446,0,0,0,0,0
"2021-11-05 09:00:00",165,13.01,41.32,-191.9,"NAN",0,3.875,10.10167,131.9333,1729.433,0,0,0,0,0,0.001,4.571,"NAN",0,0.02229857,0.04330133,0.02229842,1.062492,15.05475,0,0,0,0,0
"2021-11-05 10:00:00",166,14.19,41.32,-200.9,"NAN",0,3.805,10.09333,132.2833,1736.517,0,0,0,0,0,0.004,7.276,"NAN",0,0.04579561,0.02179454,0.04027684,1.050264,17.80308,0,0,0,0,0
"2021-11-05 11:00:00",167,13.97,41.3,-217.7,"NAN",0,3.86,10.09167,132.2667,1737.883,0,0,0,0,0,0.004,7.352,"NAN",0,0.04725834,0.04898987,0.04199871,1.014342,13.90215,0,0,0,0,0
"2021-11-05 12:00:00",168,13.93,41.29,-216.4,"NAN",0,3.951667,10.10167,133.3,1746.733,0,0,0,0,0,0.001,6.923,"NAN",0,0.02229857,0.04997217,0.02229842,0.7141429,10.13388,0,0,0,0,0
"2021-11-05 13:00:00",169,13.94,41.29,-201.5,"NAN",0,4.165,10.10167,134.0667,1758.367,0,0,0,0,0,0.002,3.154,"NAN",0,0.03411594,0.08129168,0.03411577,1.123487,13.77917,0,0,0,0,0
"2021-11-05 14:00:00",170,13.9,41.29,-192.4,"NAN",0,4.436666,10.10833,135.2,1772.2,0,0,0,0,0,0,3.236,"NAN",0,0.03312447,0.09655156,0.0331242,1.351542,18.93216,0,0,0,0,0
"2021-11-05 15:00:00",171,13.92,41.29,-183.8,"NAN",0,4.711667,10.12333,136.2167,1783.717,0,0,0,0,0,0.001,3.397,"NAN",0,0.05799926,0.08581324,0.05280973,1.001527,19.40712,0,0,0,0,0
"2021-11-05 16:00:00",172,13.93,41.29,-174.9,"NAN",0,4.886666,10.13167,136.25,1782.017,0,0,0,0,0,0.001,2.339,"NAN",0,0.0499724,0.04642791,0.04997197,1.089725,17.2998,0,0,0,0,0
"2021-11-05 17:00:00",173,13.61,41.29,-171.1,"NAN",0,5.01,10.15333,136.8333,1785.15,0,0,0,0,0,0.001,0.99,"NAN",0,0.04988895,0.02999997,0.04988848,0.8975275,15.41517,0,0,0,0,0
"2021-11-05 18:00:00",174,13.35,41.3,-166.5,"NAN",0,5.073333,10.13167,136.8167,1789.117,0,0,0,0,0,0.003,1.488,"NAN",0,0.0499724,0.04422162,0.04997197,0.7635807,14.73668,0,0,0,0,0
"2021-11-05 19:00:00",175,13.22,41.3,-164.3,"NAN",0,5.023333,10.14167,136.5667,1783.717,0,0,0,0,0,0,0.543,"NAN",0,0.04930085,0.04229522,0.04930038,0.8825468,14.49838,0,0,0,0,0
"2021-11-05 20:00:00",176,13.15,41.3,-163.5,"NAN",0,4.97,10.11667,136.2667,1785.3,0,0,0,0,0,0,1.135,"NAN",0,0.0453384,0.04582571,0.04533805,0.9637888,18.60045,0,0,0,0,0
"2021-11-05 21:00:00",177,13.12,41.3,-160.4,"NAN",0,4.9,10.11,136.0667,1782.75,0,0,0,0,0,0,1.56,"NAN",0,0.03958129,0,0.039581,0.9977753,16.77461,0,0,0,0,0
"2021-11-05 22:00:00",178,13.1,41.3,-158.7,"NAN",0,4.845,10.09333,135.7333,1781.983,0,0,0,0,0,0.002,1.083,"NAN",0,0.02494448,0.04974932,0.02494448,1.138225,18.54408,0,0,0,0,0
"2021-11-05 23:00:00",179,13.08,41.31,-158.2,"NAN",0,4.798333,10.08333,135.1667,1778.433,0,0,0,0,0,0.003,0.847,"NAN",0,0.0476097,0.01280196,0.03726794,1.113054,19.20362,0,0,0,0,0
"2021-11-06 00:00:00",180,13.05,41.31,-155,"NAN",0,4.703333,10.095,134.9667,1774.2,0,0,0,0,0,0,0.918,"NAN",0,0.05565291,0.05467081,0.04627814,1.124969,20.28612,0,0,0,0,0
"2021-11-06 01:00:00",181,13.04,41.31,-154.4,"NAN",0,4.599999,10.09333,134.4667,1768.717,0,0,0,0,0,0,1.363,"NAN",0,0.03590124,0,0.03590114,1.087301,15.72799,0,0,0,0,0
"2021-11-06 02:00:00",182,13.02,41.31,-155,"NAN",0,4.51,10.07667,134.5667,1776.483,0,0,0,0,0,0,0.787,"NAN",0,0.04229542,0.02999996,0.04229542,0.9012337,14.41931,0,0,0,0,0
"2021-11-06 03:00:00",183,13,41.31,-154.8,"NAN",0,4.416667,10.08333,133.9,1766.883,0,0,0,0,0,0.001,0.702,"NAN",0,0.0465178,0.03726776,0.04149978,1.178983,17.46911,0,0,0,0,0
"2021-11-06 04:00:00",184,12.99,41.32,-154.1,"NAN",0,4.36,10.05833,133.5,1766.5,0,0,0,0,0,0.001,0.82,"NAN",0,0.05906704,0.04898975,0.04930085,1.24499,18.10755,0,0,0,0,0
"2021-11-06 05:00:00",185,12.99,41.32,-153,"NAN",0,4.3,10.04333,133.1333,1765.5,0,0,0,0,0,0,1.164,"NAN",0,0.07371132,0,0.05281013,1.024153,17.02987,0,0,0,0,0
"2021-11-06 06:00:00",186,12.98,41.32,-153,"NAN",0,4.24,10.04,133.1667,1765.967,0,0,0,0,0,0.001,0.715,"NAN",0,0.06904121,0.04898998,0.05228149,0.8399735,15.73104,0,0,0,0,0
"2021-11-06 07:00:00",187,12.97,41.33,-152.1,"NAN",0,4.186666,10.025,132.9667,1765.15,0,0,0,0,0,0.001,0.758,"NAN",0,0.05527727,0.03399343,0.04330144,0.9994442,15.96541,0,0,0,0,0
"2021-11-06 08:00:00",188,12.97,41.33,-151,"NAN",0,4.066667,10.00667,132.3333,1759.2,0,0,0,0,0,0,0.348,"NAN",0,0.0386941,0.04714041,0.02494448,1.074968,14.71711,0,0,0,0,0
"2021-11-06 09:00:00",189,13.02,41.33,-152.2,"NAN",0,3.986667,10.00667,131.7833,1754.9,0,0,0,0,0,0,0.899,"NAN",0,0.06675003,0.03399343,0.03590124,1.050264,16.71995,0,0,0,0,0
"2021-11-06 10:00:00",190,13.62,41.32,-155,"NAN",0,3.9,10,131.5333,1751.717,0,0,0,0,0,0.001,2.129,"NAN",0,0.05664217,0,0.02581999,1.007748,15.02674,0,0,0,0,0
"2021-11-06 11:00:00",191,14.48,41.32,-158.3,"NAN",0,3.915,9.994999,131.85,1757.4,0,0,0,0,0,0.002,0.951,"NAN",0,0.06278259,0.03570711,0.02843131,1.07742,19.57056,0,0,0,0,0
"2021-11-06 12:00:00",192,14.44,41.31,-159.3,"NAN",0,4.021667,9.998333,132.7,1766.433,0,0,0,0,0,0,0.744,"NAN",0,0.04997217,0.04119731,0.02229857,1.201388,16.59756,0,0,0,0,0
"2021-11-06 13:00:00",193,14.05,41.31,-159.9,"NAN",0,4.183333,10.01667,133.8,1778.717,0,0,0,0,0,0.001,1.636,"NAN",0,0.05913754,0.0582142,0.03726794,1.10755,18.07585,0,0,0,0,0
"2021-11-06 14:00:00",194,14.05,41.31,-161.3,"NAN",0,4.36,10.025,134.2333,1781.633,0,0,0,0,0,0.001,1.297,"NAN",0,0.05913742,0.05228125,0.04699308,1.509599,22.94629,0,0,0,0,0
"2021-11-06 15:00:00",195,14.05,41.31,-160.1,"NAN",0,4.553333,10.04833,135.1,1790.25,0,0,0,0,0,0.001,0.89,"NAN",0,0.06605998,0.04988872,0.0499724,1.386843,20.37288,0,0,0,0,0
"2021-11-06 16:00:00",196,13.98,41.32,-156.6,"NAN",0,4.681666,10.055,135.2667,1789.567,0,0,0,0,0,0.004,2.612,"NAN",0,0.05312479,0.04278497,0.04974956,1.181336,17.13901,0,0,0,0,0
"2021-11-06 17:00:00",197,13.85,41.33,-152,"NAN",0,4.761666,10.05,135.1667,1789.35,0,0,0,0,0,0.001,0.849,"NAN",0,0.05617454,0.04862003,0.05000019,0.9159088,15.23901,0,0,0,0,0
"2021-11-06 18:00:00",198,13.46,41.34,-150.7,"NAN",0,4.684999,10.01833,134.7333,1790.25,0,0,0,0,0,0.002,0.732,"NAN",0,0.06315777,0.04010402,0.04278515,1.123487,18.95928,0,0,0,0,0
"2021-11-06 19:00:00",199,13.28,41.34,-150.7,"NAN",0,4.573333,9.998333,133.7333,1782,0,0,0,0,0,0,1.31,"NAN",0,0.0499723,0.04422162,0.01280196,1.152774,15.6695,0,0,0,0,0
"2021-11-06 20:00:00",200,13.17,41.35,-151.3,"NAN",0,4.43,9.994999,133,1776.383,0,0,0,0,0,0.003,2.281,"NAN",0,0.06377037,0.04932878,0.0284313,0.9660918,16.11117,0,0,0,0,0
"2021-11-06 21:00:00",201,13.12,41.34,-159.5,"NAN",0,4.266667,9.99,132.3333,1771.833,0,0,0,0,0,0.002,2.825,"NAN",0,0.0525725,0.04714063,0.03000011,1.299573,19.13563,0,0,0,0,0
"2021-11-06 22:00:00",202,13.08,41.34,-167.4,"NAN",0,4.15,9.973332,131.6,1765.683,0,0,0,0,0,0,1.928,"NAN",0,0.06706086,0.04999995,0.04422183,0.9695359,16.35491,0,0,0,0,0
"2021-11-06 23:00:00",203,13.06,41.35,-171.9,735.4185,0,4.011667,9.969999,131.6167,1768.5,0,0,0,0,0,0.002,2.743,3.797869,0,0.06046059,0.03210223,0.04582593,1.050264,18.34802,0,0,0,0,0
"2021-11-07 00:00:00",204,13.03,41.35,-170.9,728.9382,0,3.91,9.961666,131.3333,1765.167,0,0,0,0,0,0,1.288,4.486957,0,0.05228059,0.03511882,0.04862003,0.9775252,14.79884,0,0,0,0,0
"2021-11-07 01:00:00",205,13.01,41.35,-162.2,718.7673,0,3.783333,9.944999,130.9167,1762.683,0,0,0,0,0,0,3.657,3.913775,0,0.06605913,0.04533821,0.04974956,0.9361565,14.28926,0,0,0,0,0
"2021-11-07 02:00:00",206,12.99,41.35,-157.1,715.0287,0,3.666667,9.918333,130.5,1762.733,0,0,0,0,0,0.002,0.974,4.151882,0,0.067061,0.04714052,0.04278511,0.591608,13.31649,0,0,0,0,0
"2021-11-07 03:00:00",207,12.97,41.36,-153.2,710.392,0,3.535,9.895,130.2167,1765.433,0,0,0,0,0,0,2.367,5.229299,0,0.07414334,0.04769691,0.03840564,0.8773382,14.6542,0,0,0,0,0
"2021-11-07 04:00:00",208,12.96,41.36,-154.4,704.8188,0,3.406667,9.895,129.8667,1761.667,0,0,0,0,0,0,0.365,3.467941,0,0.06934227,0.04784234,0.03378846,0.8653837,15.69041,0,0,0,0,0
"2021-11-07 05:00:00",209,12.95,41.36,-153.5,702.5188,0,3.283333,9.886666,129.4333,1759.383,0,0,0,0,0,0,1.002,3.751567,0,0.06452844,0.04149964,0.03399327,1.10101,17.33214,0,0,0,0,0
"2021-11-07 06:00:00",210,12.93,41.36,-153.5,699.8129,0,3.196666,9.878332,129.1,1755.95,0,0,0,0,0,0.002,1.01,3.625571,0,0.07681167,0.01795057,0.04506147,1.150362,18.50984,0,0,0,0,0
"2021-11-07 07:00:00",211,12.93,41.36,-148.2,691.9141,0,3.073333,9.861666,129.0333,1761.433,0,0,0,0,0,0.002,2.289,4.484757,0,0.06006951,0.04422162,0.05193453,1.23783,18.81876,0,0,0,0,0
"2021-11-07 08:00:00",212,12.92,41.37,-146.6,682.2995,0,2.971667,9.844999,128.5167,1757.283,0,0,0,0,0,0.003,0.846,4.679672,0,0.05281013,0.04506164,0.04974908,1.322771,19.33054,0,0,0,0,0
"2021-11-07 09:00:00",213,12.95,41.36,-148.4,685.7657,0,2.88,9.815,128.1,1755.433,0,0,0,0,0,0.002,1.458,3.107007,0,0.03570728,0.04000006,0.03570693,1.121011,15.61662,0,0,0,0,0
"2021-11-07 10:00:00",214,13.33,41.35,-152.9,683.7094,0,2.8,9.823333,128.1333,1754.3,0,0,0,0,0,0.005,7.789,3.298581,0,0.05120783,0,0.04229501,1.257864,19.78914,0,0,0,0,0
"2021-11-07 11:00:00",215,14.59,41.34,-160.8,679.5563,0,2.78,9.813334,127.2667,1744.3,0,0,0,0,0,0.003,5.951,3.214,0,0.03399358,0.03999996,0.03399327,1.209224,17.54452,0,0,0,0,0
"2021-11-07 12:00:00",216,14.17,41.33,-157.6,680.994,0,2.703333,9.808333,127.6,1750.283,0,0,0,0,0,0.003,3.493,2.680286,0,0.03636251,0.01795053,0.02763838,1.306395,18.4789,0,0,0,0,0
"2021-11-07 13:00:00",217,14.17,41.33,-157.2,691.7178,0,2.76,9.811666,127.8,1751.8,0,0,0,0,0,0.001,4.312,6.637358,0,0.03210239,0.04898975,0.03210208,1.194432,18.17306,0,0,0,0,0
"2021-11-07 14:00:00",218,14.14,41.33,-157.1,726.453,0,2.861667,9.821667,128.6667,1762.317,0,0,0,0,0,0.001,3.249,15.28934,0,0.04119751,0.05193485,0.04119712,1.05935,15.60074,0,0,0,0,0
"2021-11-07 15:00:00",219,14.12,41.33,-158.3,751.2903,0,3.035,9.83,128.9667,1765.067,0,0,0,0,0,0.003,2.034,4.490486,0,0.0499724,0.05722757,0.04582549,1.094938,15.25873,0,0,0,0,0
"2021-11-07 16:00:00",220,14.12,41.32,-157.8,750.7546,0,3.218333,9.855,129.8167,1772.45,0,0,0,0,0,0.003,3.056,6.355816,0,0.06315789,0.04997219,0.04974908,0.8849043,15.37251,0,0,0,0,0
"2021-11-07 17:00:00",221,13.95,41.33,-153.7,713.5302,0,3.3,9.83,130.0333,1780.233,0,0,0,0,0,0.004,2.722,13.94519,0,0.04582593,0,0.04582549,0.4818944,9.506781,0,0,0,0,0
"2021-11-07 18:00:00",222,13.54,41.35,-146.6,676.1647,0,3.293333,9.836666,129.3667,1769.45,0,0,0,0,0,0.004,1.897,6.230018,0,0.0553777,0.02494436,0.04818916,1.124969,18.53953,0,0,0,0,0
"2021-11-07 19:00:00",223,13.32,41.36,-143.3,668.0084,0,3.178333,9.809999,128.5667,1762.35,0,0,0,0,0,0.003,0.872,2.821954,0,0.03693101,0.04861988,0.02999982,1.145523,15.94347,0,0,0,0,0
"2021-11-07 20:00:00",224,13.19,41.37,-141.7,660.4493,0,3.008333,9.808333,128.0833,1756.117,0,0,0,0,0,0.003,0.613,4.727505,0,0.02763865,0.05257265,0.02763838,1.069138,14.4627,0,0,0,0,0
"2021-11-07 21:00:00",225,13.12,41.37,-142,646.9573,0,2.855,9.801666,127.5,1749.533,0,0,0,0,0,0,0.672,4.113374,0,0.02229857,0.04974944,0.01280184,1.008299,13.73131,0,0,0,0,0
"2021-11-07 22:00:00",226,13.07,41.37,-140.1,637.8333,0,2.696666,9.803332,126.7,1738.217,0,0,0,0,0,0,1.551,5.302229,0,0.02229857,0.07063208,0.01795045,1.084743,15.11963,0,0,0,0,0
"2021-11-07 23:00:00",227,13.04,41.37,-142.4,627.5842,0,2.548333,9.798333,125.9333,1731.583,0,0,0,0,0,0,0.897,2.776471,0,0.04699308,0.05913726,0.01280196,0.9637888,14.92011,0,0,0,0,0
